GeneID	GeneName
leptidea_sinapisG00000004542	col9a1col6a5
leptidea_sinapisG00000005414	-
leptidea_sinapisG00000012331	-
leptidea_sinapisG00000013740	-
leptidea_sinapisG00000002259	vcath_2
leptidea_sinapisG00000011000	hrs
leptidea_sinapisG00000004651	lsm5_2
leptidea_sinapisG00000002567	kcnj12
leptidea_sinapisG00000014254	-
leptidea_sinapisG00000012836	kcnj2_2
leptidea_sinapisG00000011014	y_5
leptidea_sinapisG00000001780	cyth1
leptidea_sinapisG00000009201	-
leptidea_sinapisG00000006388	-
leptidea_sinapisG00000011056	-
leptidea_sinapisG00000012781	pdcd10
leptidea_sinapisG00000005330	gi10299
leptidea_sinapisG00000010427	tim
leptidea_sinapisG00000005597	arpc5
leptidea_sinapisG00000013415	o-fut1
leptidea_sinapisG00000011814	rpl35
leptidea_sinapisG00000003638	ntmt
leptidea_sinapisG00000010384	mterf3
leptidea_sinapisG00000004944	ergic3
leptidea_sinapisG00000005297	romo1
leptidea_sinapisG00000002272	-
leptidea_sinapisG00000013383	crat
leptidea_sinapisG00000013119	-
leptidea_sinapisG00000009367	rab14
leptidea_sinapisG00000002628	ndufs6
leptidea_sinapisG00000011865	aael002161
leptidea_sinapisG00000002726	chd7
leptidea_sinapisG00000012073	wdr82
leptidea_sinapisG00000009389	tm9sf4
leptidea_sinapisG00000012991	tmem189
leptidea_sinapisG00000013719	golga2
leptidea_sinapisG00000006120	ptdss1
leptidea_sinapisG00000013343	syac
leptidea_sinapisG00000013292	su(dx)
leptidea_sinapisG00000015435	kifap3
leptidea_sinapisG00000006830	-
leptidea_sinapisG00000009723	adcy3_2
leptidea_sinapisG00000000715	adcy3
leptidea_sinapisG00000007709	ints2
leptidea_sinapisG00000010343	-
leptidea_sinapisG00000010095	anapc5
leptidea_sinapisG00000013310	sec61b
leptidea_sinapisG00000012751	fzd7
leptidea_sinapisG00000006230	pde12
leptidea_sinapisG00000003999	fam210b
leptidea_sinapisG00000015081	rtn4rl2_2
leptidea_sinapisG00000012769	-
leptidea_sinapisG00000007676	rtn4rl2
leptidea_sinapisG00000009821	-
leptidea_sinapisG00000010372	zfp69
leptidea_sinapisG00000014861	-
leptidea_sinapisG00000010580	-
leptidea_sinapisG00000009268	-
leptidea_sinapisG00000006629	-
leptidea_sinapisG00000000824	-
leptidea_sinapisG00000000616	efcab2
leptidea_sinapisG00000012298	-
leptidea_sinapisG00000007261	-
leptidea_sinapisG00000013404	-
leptidea_sinapisG00000000714	-
leptidea_sinapisG00000013038	spr_3
leptidea_sinapisG00000011952	znf337
leptidea_sinapisG00000015032	-
leptidea_sinapisG00000008105	-
leptidea_sinapisG00000014241	dynlrb2_3
leptidea_sinapisG00000005973	mle
leptidea_sinapisG00000002602	vipas39
leptidea_sinapisG00000001328	-
leptidea_sinapisG00000006998	-
leptidea_sinapisG00000002754	tag-53
leptidea_sinapisG00000004619	tspan33
leptidea_sinapisG00000012130	lctmyro1_2
leptidea_sinapisG00000014313	myro1_16
leptidea_sinapisG00000015377	ddb1
leptidea_sinapisG00000005282	orf1_3
leptidea_sinapisG00000010093	nudt14
leptidea_sinapisG00000007103	wdr20
leptidea_sinapisG00000006153	mtif2infb
leptidea_sinapisG00000011852	ppm1b
leptidea_sinapisG00000003344	ce022
leptidea_sinapisG00000009094	lam
leptidea_sinapisG00000009170	ube3c
leptidea_sinapisG00000004570	ptc
leptidea_sinapisG00000013761	cacna2d3_2
leptidea_sinapisG00000008317	-
leptidea_sinapisG00000011806	-
leptidea_sinapisG00000004633	-
leptidea_sinapisG00000001986	-
leptidea_sinapisG00000001578	-
leptidea_sinapisG00000007091	-
leptidea_sinapisG00000013703	-
leptidea_sinapisG00000006172	-
leptidea_sinapisG00000004031	-
leptidea_sinapisG00000007865	-
leptidea_sinapisG00000008275	-
leptidea_sinapisG00000003419	-
leptidea_sinapisG00000000410	-
leptidea_sinapisG00000012505	-
leptidea_sinapisG00000006284	-
leptidea_sinapisG00000005232	-
leptidea_sinapisG00000011010	-
leptidea_sinapisG00000002130	-
leptidea_sinapisG00000000157	-
leptidea_sinapisG00000013299	-
leptidea_sinapisG00000008894	-
leptidea_sinapisG00000006943	ankzf1
leptidea_sinapisG00000005689	sergef
leptidea_sinapisG00000001496	ccdc43
leptidea_sinapisG00000011427	prosalpha4_2
leptidea_sinapisG00000005148	hsf4
leptidea_sinapisG00000010241	nsmaf
leptidea_sinapisG00000003327	sconb
leptidea_sinapisG00000011871	tigd4_3
leptidea_sinapisG00000010862	csrnp2
leptidea_sinapisG00000012497	-
leptidea_sinapisG00000006647	erlec1
leptidea_sinapisG00000001134	celf2_2
leptidea_sinapisG00000008563	-
leptidea_sinapisG00000003292	hexc
leptidea_sinapisG00000001310	chb8
leptidea_sinapisG00000004013	nid2
leptidea_sinapisG00000015018	tmem50a
leptidea_sinapisG00000000666	cg14535
leptidea_sinapisG00000012922	-
leptidea_sinapisG00000006454	-
leptidea_sinapisG00000002299	sv2a_2
leptidea_sinapisG00000012749	-
leptidea_sinapisG00000004502	sv2b_3
leptidea_sinapisG00000003485	sv2b
leptidea_sinapisG00000002357	sv2bppcs
leptidea_sinapisG00000010628	-
leptidea_sinapisG00000006132	-
leptidea_sinapisG00000001155	znf180zscan31znf596
leptidea_sinapisG00000005348	-
leptidea_sinapisG00000012459	pgbd4_7
leptidea_sinapisG00000009413	-
leptidea_sinapisG00000004938	-
leptidea_sinapisG00000012099	pgbd4_6
leptidea_sinapisG00000009813	znf623
leptidea_sinapisG00000008883	-
leptidea_sinapisG00000013267	-
leptidea_sinapisG00000002146	lctl
leptidea_sinapisG00000007725	arl5b
leptidea_sinapisG00000013309	man2a1_3
leptidea_sinapisG00000007032	lgaldh
leptidea_sinapisG00000011996	glcat-s
leptidea_sinapisG00000013878	-
leptidea_sinapisG00000002650	-
leptidea_sinapisG00000008399	fabg2
leptidea_sinapisG00000001933	nudt2
leptidea_sinapisG00000008711	sars
leptidea_sinapisG00000010725	tsg101
leptidea_sinapisG00000014261	dnajc13
leptidea_sinapisG00000003861	flt1
leptidea_sinapisG00000014647	ndufs5
leptidea_sinapisG00000011960	trip4
leptidea_sinapisG00000000034	-
leptidea_sinapisG00000006199	rpl12
leptidea_sinapisG00000003998	-
leptidea_sinapisG00000003250	wdr91
leptidea_sinapisG00000001258	rit2
leptidea_sinapisG00000000217	npr1
leptidea_sinapisG00000010338	ter94
leptidea_sinapisG00000001051	-
leptidea_sinapisG00000003695	-
leptidea_sinapisG00000001075	qdpr
leptidea_sinapisG00000001285	ebpiii_2
leptidea_sinapisG00000008452	ebpiii_8
leptidea_sinapisG00000000526	comc
leptidea_sinapisG00000005010	-
leptidea_sinapisG00000010168	gnbp1_2
leptidea_sinapisG00000005930	lac_5
leptidea_sinapisG00000007877	-
leptidea_sinapisG00000001930	inx3
leptidea_sinapisG00000003134	-
leptidea_sinapisG00000010788	sec11c
leptidea_sinapisG00000003841	uba3
leptidea_sinapisG00000001237	znf800
leptidea_sinapisG00000006822	atpsynbeta_2
leptidea_sinapisG00000010950	uqcc1
leptidea_sinapisG00000008740	smpd1
leptidea_sinapisG00000010737	nmd3
leptidea_sinapisG00000014670	atpsynbeta_3
leptidea_sinapisG00000003786	rpl24
leptidea_sinapisG00000007764	ccdc58
leptidea_sinapisG00000003082	cg9231
leptidea_sinapisG00000003970	lac_2
leptidea_sinapisG00000001312	igfals
leptidea_sinapisG00000009443	chp_4
leptidea_sinapisG00000004252	rab23
leptidea_sinapisG00000008944	-
leptidea_sinapisG00000007864	-
leptidea_sinapisG00000012673	ldb1
leptidea_sinapisG00000013663	pxdn_2
leptidea_sinapisG00000014494	-
leptidea_sinapisG00000002314	-
leptidea_sinapisG00000009644	-
leptidea_sinapisG00000004929	-
leptidea_sinapisG00000008801	-
leptidea_sinapisG00000014709	-
leptidea_sinapisG00000000469	-
leptidea_sinapisG00000002107	-
leptidea_sinapisG00000002190	-
leptidea_sinapisG00000015339	mfsd6_5
leptidea_sinapisG00000009900	mfsd6_3
leptidea_sinapisG00000006226	-
leptidea_sinapisG00000008628	-
leptidea_sinapisG00000003546	-
leptidea_sinapisG00000009974	caph2
leptidea_sinapisG00000001693	aael006169_2
leptidea_sinapisG00000002074	and
leptidea_sinapisG00000006249	gpn1
leptidea_sinapisG00000013356	ints5
leptidea_sinapisG00000003383	-
leptidea_sinapisG00000007783	mtf1
leptidea_sinapisG00000004764	sv2b_4
leptidea_sinapisG00000011143	srp19
leptidea_sinapisG00000008409	wuho
leptidea_sinapisG00000012080	bub1b
leptidea_sinapisG00000008934	znf830
leptidea_sinapisG00000005832	and_008360
leptidea_sinapisG00000008266	psmd5
leptidea_sinapisG00000002018	dnajc9
leptidea_sinapisG00000004123	iqub
leptidea_sinapisG00000005524	wapl
leptidea_sinapisG00000014202	-
leptidea_sinapisG00000011247	ca043
leptidea_sinapisG00000004754	focad
leptidea_sinapisG00000014149	brk1-a
leptidea_sinapisG00000014618	acaa2_3
leptidea_sinapisG00000012526	acaa2_2
leptidea_sinapisG00000006012	-
leptidea_sinapisG00000005595	-
leptidea_sinapisG00000012090	-
leptidea_sinapisG00000003869	-
leptidea_sinapisG00000012143	-
leptidea_sinapisG00000005286	shank3
leptidea_sinapisG00000006067	-
leptidea_sinapisG00000010416	wdr19
leptidea_sinapisG00000006128	pgrmc2
leptidea_sinapisG00000002612	crebbp
leptidea_sinapisG00000006786	-
leptidea_sinapisG00000004913	rars2
leptidea_sinapisG00000004993	nac
leptidea_sinapisG00000011034	ids
leptidea_sinapisG00000012266	rudhira
leptidea_sinapisG00000013365	-
leptidea_sinapisG00000000959	traf6
leptidea_sinapisG00000006023	nrf-6_11
leptidea_sinapisG00000013421	awd
leptidea_sinapisG00000009966	-
leptidea_sinapisG00000013737	nrf-6_25
leptidea_sinapisG00000005667	-
leptidea_sinapisG00000001545	nrf-6_4
leptidea_sinapisG00000009753	vcath_8
leptidea_sinapisG00000014125	-
leptidea_sinapisG00000010630	gmprgmpr2
leptidea_sinapisG00000004605	fen1
leptidea_sinapisG00000006909	pgi
leptidea_sinapisG00000006316	hgsnat
leptidea_sinapisG00000006871	dpm1
leptidea_sinapisG00000007882	-
leptidea_sinapisG00000006085	ser_2
leptidea_sinapisG00000009972	-
leptidea_sinapisG00000002857	pkc-1
leptidea_sinapisG00000001913	-
leptidea_sinapisG00000012552	prkc2
leptidea_sinapisG00000010113	arl2
leptidea_sinapisG00000012699	pnn
leptidea_sinapisG00000005115	eif-4a_2
leptidea_sinapisG00000010390	slc31a1
leptidea_sinapisG00000003039	estjestf
leptidea_sinapisG00000015491	prkd3
leptidea_sinapisG00000005739	tbx20_2
leptidea_sinapisG00000001477	h15
leptidea_sinapisG00000011606	h15_2
leptidea_sinapisG00000006606	annu
leptidea_sinapisG00000015595	tgmh_2
leptidea_sinapisG00000006387	tmem231
leptidea_sinapisG00000002127	timm21
leptidea_sinapisG00000012587	pqlc1
leptidea_sinapisG00000003481	cg4502
leptidea_sinapisG00000000264	-
leptidea_sinapisG00000003059	tango6
leptidea_sinapisG00000014118	-
leptidea_sinapisG00000002839	tspan7
leptidea_sinapisG00000014565	tfiifbeta
leptidea_sinapisG00000001337	tbc1d25
leptidea_sinapisG00000011849	smb
leptidea_sinapisG00000002883	kr-h1
leptidea_sinapisG00000009547	-
leptidea_sinapisG00000009421	cwc25
leptidea_sinapisG00000004297	rnf31
leptidea_sinapisG00000011092	hydin_2
leptidea_sinapisG00000003992	hydin
leptidea_sinapisG00000007086	cg9246
leptidea_sinapisG00000000309	ghitm
leptidea_sinapisG00000015388	rbck1
leptidea_sinapisG00000013015	maf1
leptidea_sinapisG00000008577	pcif1
leptidea_sinapisG00000002293	cg7200
leptidea_sinapisG00000007081	amacr
leptidea_sinapisG00000011370	dnajb11
leptidea_sinapisG00000007200	cg8475
leptidea_sinapisG00000002922	cyld
leptidea_sinapisG00000000239	kdelc1
leptidea_sinapisG00000006996	cyp4c1_7
leptidea_sinapisG00000012415	-
leptidea_sinapisG00000003119	-
leptidea_sinapisG00000008487	cyp4c1_10
leptidea_sinapisG00000010583	lip3_8
leptidea_sinapisG00000014700	grip1grip2
leptidea_sinapisG00000008789	-
leptidea_sinapisG00000006969	aael008004_3
leptidea_sinapisG00000014309	aael008004elovl7
leptidea_sinapisG00000001879	znf18
leptidea_sinapisG00000004740	brm
leptidea_sinapisG00000003349	cbpz_2
leptidea_sinapisG00000012491	med22
leptidea_sinapisG00000009965	ndufb8
leptidea_sinapisG00000006663	agap003015_2
leptidea_sinapisG00000001052	rop
leptidea_sinapisG00000004277	-
leptidea_sinapisG00000009303	cg42684
leptidea_sinapisG00000005850	-
leptidea_sinapisG00000009331	cg42684_2
leptidea_sinapisG00000009683	hr4
leptidea_sinapisG00000004478	eif3i
leptidea_sinapisG00000002596	ppp6c
leptidea_sinapisG00000014918	trove2
leptidea_sinapisG00000005923	ccdc28b
leptidea_sinapisG00000013198	zzz3
leptidea_sinapisG00000004817	npffr2
leptidea_sinapisG00000000762	cel
leptidea_sinapisG00000011162	lac_8
leptidea_sinapisG00000000559	-
leptidea_sinapisG00000001643	-
leptidea_sinapisG00000011228	cnksr2
leptidea_sinapisG00000005603	-
leptidea_sinapisG00000012691	elovl7_3
leptidea_sinapisG00000011927	cg8135
leptidea_sinapisG00000003807	cg8858ecm29
leptidea_sinapisG00000010750	rnf41
leptidea_sinapisG00000010559	gak
leptidea_sinapisG00000010156	isy1
leptidea_sinapisG00000003169	-
leptidea_sinapisG00000001076	pkcdelta
leptidea_sinapisG00000009692	pkcdelta_2
leptidea_sinapisG00000007590	ranbp3
leptidea_sinapisG00000012141	keap1
leptidea_sinapisG00000008691	-
leptidea_sinapisG00000015264	mkp3
leptidea_sinapisG00000006626	mllt4
leptidea_sinapisG00000009653	mllt4_2
leptidea_sinapisG00000000994	-
leptidea_sinapisG00000006483	-
leptidea_sinapisG00000001533	-
leptidea_sinapisG00000007542	tmem35
leptidea_sinapisG00000002642	moody
leptidea_sinapisG00000015338	zc3h14
leptidea_sinapisG00000012809	dat_2
leptidea_sinapisG00000006491	dnaj-60
leptidea_sinapisG00000009472	fez2
leptidea_sinapisG00000001201	beta-spec
leptidea_sinapisG00000005735	slc48a1-b
leptidea_sinapisG00000001179	-
leptidea_sinapisG00000013673	vha36-1_3
leptidea_sinapisG00000010333	cg6762_2
leptidea_sinapisG00000014026	-
leptidea_sinapisG00000011923	exd
leptidea_sinapisG00000003121	syg
leptidea_sinapisG00000005021	prpf38b
leptidea_sinapisG00000013487	ubl
leptidea_sinapisG00000014195	surf4
leptidea_sinapisG00000007353	nubpl
leptidea_sinapisG00000001672	-
leptidea_sinapisG00000012383	-
leptidea_sinapisG00000006853	smg7
leptidea_sinapisG00000011875	rdx_2
leptidea_sinapisG00000010679	tdpoz5
leptidea_sinapisG00000002471	glipr2
leptidea_sinapisG00000013680	rpii15
leptidea_sinapisG00000013399	rps23
leptidea_sinapisG00000008062	gapvd1
leptidea_sinapisG00000007312	map2k7
leptidea_sinapisG00000002946	-
leptidea_sinapisG00000013530	-
leptidea_sinapisG00000013993	uck2b
leptidea_sinapisG00000014075	ade5
leptidea_sinapisG00000004678	prat
leptidea_sinapisG00000001937	-
leptidea_sinapisG00000002333	xpnpep3
leptidea_sinapisG00000003208	csnk2b
leptidea_sinapisG00000010634	creld2
leptidea_sinapisG00000006422	-
leptidea_sinapisG00000002640	-
leptidea_sinapisG00000015554	ppi20
leptidea_sinapisG00000003901	mrm3
leptidea_sinapisG00000002538	-
leptidea_sinapisG00000007144	-
leptidea_sinapisG00000001742	-
leptidea_sinapisG00000003477	mrpl16
leptidea_sinapisG00000014028	-
leptidea_sinapisG00000010102	tpnc73f
leptidea_sinapisG00000007807	-
leptidea_sinapisG00000007986	dnapol-delta
leptidea_sinapisG00000007947	plekha3
leptidea_sinapisG00000007701	gltpplekha8
leptidea_sinapisG00000003538	yil108w
leptidea_sinapisG00000005634	cyp2u1
leptidea_sinapisG00000008646	cyp18a1_2
leptidea_sinapisG00000005107	fu
leptidea_sinapisG00000011579	erp44
leptidea_sinapisG00000002529	sp3_2
leptidea_sinapisG00000011946	-
leptidea_sinapisG00000012358	-
leptidea_sinapisG00000012891	mimi_l116
leptidea_sinapisG00000010334	-
leptidea_sinapisG00000008036	slc16a12_3
leptidea_sinapisG00000002114	cg11448
leptidea_sinapisG00000007996	cg11448_2
leptidea_sinapisG00000003712	rph3aldoc2g
leptidea_sinapisG00000011738	sh3pxd2b
leptidea_sinapisG00000006220	bonsai
leptidea_sinapisG00000014360	vmp1
leptidea_sinapisG00000006471	-
leptidea_sinapisG00000000536	calm
leptidea_sinapisG00000000920	pgam5
leptidea_sinapisG00000000808	ube2l3
leptidea_sinapisG00000009378	eif3-s8
leptidea_sinapisG00000009834	zbtb49_3
leptidea_sinapisG00000001575	snap29
leptidea_sinapisG00000008163	med31
leptidea_sinapisG00000008960	pcpppk28
leptidea_sinapisG00000007401	ttc28
leptidea_sinapisG00000006718	-
leptidea_sinapisG00000014073	lhx5_2
leptidea_sinapisG00000001339	slco5a1
leptidea_sinapisG00000008735	-
leptidea_sinapisG00000011790	-
leptidea_sinapisG00000001917	-
leptidea_sinapisG00000006979	-
leptidea_sinapisG00000013255	-
leptidea_sinapisG00000005244	-
leptidea_sinapisG00000014808	-
leptidea_sinapisG00000006380	-
leptidea_sinapisG00000007942	-
leptidea_sinapisG00000006755	abca4_2
leptidea_sinapisG00000013409	cg32590
leptidea_sinapisG00000010458	rpn1
leptidea_sinapisG00000005379	eif2b4
leptidea_sinapisG00000011002	galk2
leptidea_sinapisG00000012507	znf510
leptidea_sinapisG00000004056	gzf1
leptidea_sinapisG00000005459	cg5009_2
leptidea_sinapisG00000010771	rpl19
leptidea_sinapisG00000003981	cg5009
leptidea_sinapisG00000005928	cg5009_3
leptidea_sinapisG00000014566	-
leptidea_sinapisG00000001756	-
leptidea_sinapisG00000004838	cg8635
leptidea_sinapisG00000010693	ga14949gk11368
leptidea_sinapisG00000009811	cart_6
leptidea_sinapisG00000013830	-
leptidea_sinapisG00000001963	faim2
leptidea_sinapisG00000006792	grina
leptidea_sinapisG00000003203	-
leptidea_sinapisG00000012674	mrpl52
leptidea_sinapisG00000007980	rem1_2
leptidea_sinapisG00000009191	bgbp_3
leptidea_sinapisG00000006204	bgbp_2
leptidea_sinapisG00000014741	gnbp1_4
leptidea_sinapisG00000003514	-
leptidea_sinapisG00000003358	agl
leptidea_sinapisG00000001899	rps4
leptidea_sinapisG00000009699	sgf3
leptidea_sinapisG00000007640	bsk
leptidea_sinapisG00000014817	e(y)1
leptidea_sinapisG00000002868	hadh
leptidea_sinapisG00000010397	hadh_2
leptidea_sinapisG00000011744	hadh_3
leptidea_sinapisG00000014171	-
leptidea_sinapisG00000004212	-
leptidea_sinapisG00000000728	zfand4
leptidea_sinapisG00000001489	rps26
leptidea_sinapisG00000008285	pcnp
leptidea_sinapisG00000009508	cg6345
leptidea_sinapisG00000006725	ankrd6
leptidea_sinapisG00000010277	-
leptidea_sinapisG00000003620	urb1
leptidea_sinapisG00000003160	tmem173
leptidea_sinapisG00000004282	snrnp40
leptidea_sinapisG00000001932	mkrn1nupl2
leptidea_sinapisG00000014917	nme6
leptidea_sinapisG00000015237	enkd1
leptidea_sinapisG00000005331	pglp2k02d10.1
leptidea_sinapisG00000010574	sb_10
leptidea_sinapisG00000002196	-
leptidea_sinapisG00000012602	rnf212
leptidea_sinapisG00000002691	trf
leptidea_sinapisG00000007617	sdhc_2
leptidea_sinapisG00000004224	acyp2
leptidea_sinapisG00000013543	kctd16
leptidea_sinapisG00000006200	rexo2
leptidea_sinapisG00000010337	letm1
leptidea_sinapisG00000005925	-
leptidea_sinapisG00000014035	lrrc15_2
leptidea_sinapisG00000008540	-
leptidea_sinapisG00000013463	yrdc
leptidea_sinapisG00000003530	polr3k
leptidea_sinapisG00000002330	cers6_2
leptidea_sinapisG00000001129	srrm1
leptidea_sinapisG00000009338	-
leptidea_sinapisG00000011697	-
leptidea_sinapisG00000003038	-
leptidea_sinapisG00000012041	dnajb14
leptidea_sinapisG00000012569	lgals9
leptidea_sinapisG00000011008	wdr34
leptidea_sinapisG00000002416	vprbp
leptidea_sinapisG00000013690	mahj
leptidea_sinapisG00000014568	-
leptidea_sinapisG00000001197	-
leptidea_sinapisG00000003741	-
leptidea_sinapisG00000012327	-
leptidea_sinapisG00000008016	-
leptidea_sinapisG00000013626	-
leptidea_sinapisG00000015545	-
leptidea_sinapisG00000008269	-
leptidea_sinapisG00000000901	plekhg6
leptidea_sinapisG00000012930	-
leptidea_sinapisG00000011030	-
leptidea_sinapisG00000009595	tbc1d13
leptidea_sinapisG00000015037	-
leptidea_sinapisG00000014386	-
leptidea_sinapisG00000001474	thap9
leptidea_sinapisG00000003157	znf57
leptidea_sinapisG00000004872	tbb1
leptidea_sinapisG00000009046	si:busm1-79m10.4
leptidea_sinapisG00000006567	hayan_2
leptidea_sinapisG00000002759	-
leptidea_sinapisG00000011121	-
leptidea_sinapisG00000006782	inpp5a
leptidea_sinapisG00000010499	ublcp1
leptidea_sinapisG00000013037	trc8
leptidea_sinapisG00000003323	gl
leptidea_sinapisG00000000477	mgea5
leptidea_sinapisG00000010497	cpij011320
leptidea_sinapisG00000011681	slc39a9
leptidea_sinapisG00000003982	cg5065_7
leptidea_sinapisG00000013810	-
leptidea_sinapisG00000010988	-
leptidea_sinapisG00000002876	-
leptidea_sinapisG00000007675	cct5
leptidea_sinapisG00000012095	actr6
leptidea_sinapisG00000004214	cox7c
leptidea_sinapisG00000007329	-
leptidea_sinapisG00000005155	cul1
leptidea_sinapisG00000003072	lhfpl2
leptidea_sinapisG00000010527	rab31
leptidea_sinapisG00000010410	-
leptidea_sinapisG00000006300	alg13_2
leptidea_sinapisG00000010400	eca
leptidea_sinapisG00000013393	ddrgk
leptidea_sinapisG00000003258	nup107
leptidea_sinapisG00000015127	kansl1
leptidea_sinapisG00000011804	nsfl1c
leptidea_sinapisG00000013528	-
leptidea_sinapisG00000001875	dscam2_2
leptidea_sinapisG00000011608	cpq
leptidea_sinapisG00000008967	sb_5
leptidea_sinapisG00000013973	cmip
leptidea_sinapisG00000014629	cmip_2
leptidea_sinapisG00000008923	sau
leptidea_sinapisG00000004203	acsbg2
leptidea_sinapisG00000002553	dihr
leptidea_sinapisG00000005844	ptcd2
leptidea_sinapisG00000015292	prpf4b_2
leptidea_sinapisG00000011356	tpra1
leptidea_sinapisG00000002231	cg12163_2
leptidea_sinapisG00000005307	-
